first_name,last_name,company,title,domain,email,phone,industry,country,linkedin_url
,,Yasser Moagab Al-Zahrani Factory for Iron & Steel,,hotmail.com,ltq@hotmail.com,0555688226,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Jeddah,
,,مصنع الوقايه للمنتجات الورقيه,,gmail.com,aljohanesami@gmail.com,0508833655,صنع الورق ومنتجات الورق,Jeddah,
,,Barakat Mohamed Jadaani Factory for Bottled Water,,stc.com.sa,bjedani@stc.com.sa,0504615987,صنع المشروبات,Jeddah,
,,مصنع حلوى القمر للصناعات الغذائية,,gmail.com,candymoonsweets@gmail.com,0502944450,صناعة المنتجات الغذائية,Jeddah,
,,مصنع خالد عمر عبدالله ثابت,,gmail.com,drthabit@gmail.com,0504666906,صنع الالات والمعدات غير المصنفة في موضع اخر,Jeddah,
,,مصنع دار الوكره للصناعات المعدنية,,albaqmigroup.com,factories@albaqmigroup.com,0555656645,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Jeddah,
,,مصنع دانية للادوات المنزلية,,saudi.net.sa,daniaest@saudi.net.sa,0504695963,الصناعات التحويلية الأخرى,Jeddah,
,,مصنع ديرتي المتخصص للأثاث المعدني,,diraty.com,nalmazroui@diraty.com,0505353676,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Jeddah,
,,Raji Hussein Al Amoudi Plastic Products Factory,,gmail.com,rajiamoudi@gmail.com,0555525772,صنع منتجات المطاط والبلاستك,Jeddah,
,,مصنع ربيع الغذاء للصناعات الغذائية,,hotmail.com,sfoodf@hotmail.com,0540479782,صناعة المنتجات الغذائية,Jeddah,
,,مصنع ريان عبد الله الرفاعي للصناعات الغذائية,,live.com,alrefaei@live.com,0553633440,,Jeddah,
,,مصنع سعد أحمد الغامدي لانتاج وتصنيع الوجبات الجاهزة المطهية والغير مطهية والحلويات والمعجنات,,outlook.sa,gamedydessert@outlook.sa,0504590082,صناعة المنتجات الغذائية,Jeddah,
,,مصنع سعيد عبدالله الشيخي للمعجنات,,gmail.com,saassa2000@gmail.com,0549999211,صناعة المنتجات الغذائية,Jeddah,
,,مصنع شركة  حلواني وطحان  للتعبئة و التغليف,,hotmail.com,moayed_66@hotmail.com,0507266666,صناعة المنتجات الغذائية,Jeddah,
,,مصنع شركة الأطباء للصناعات الدوائية,,windowslive.com,aalhakami@windowslive.com,0566655501,صنع المنتجات الصيدلانية,Jeddah,
,,Arabian Chemical Company - Polystyrene,,juffali-polyone.com,rayan.alharbi@juffali-polyone.com,0550055233,صنع المواد الكيميائية والمنتجات الكيميائية,Jeddah,
,,مصنع شركة الخرسانة اللاحقة الشد المحدودة,,ptco-ksa.com,omar@ptco-ksa.com,0549120482,الصناعات التحويلية الأخرى,Jeddah,
,,مصنع شركة الرواد الجديدة للصناعة والتجارة,,hotmail.com,yas.pioneers@hotmail.com,0566622808,صنع منتجات المطاط والبلاستك,Jeddah,
,,مصنع شركة الغلاف المميز للصناعة,,gmail.com,fawwaz.alghamdi1@gmail.com,0505878502,الصناعات التحويلية الأخرى,Jeddah,
,,مصنع شركة الفلك المتحده لاعمال الديكور,,gmail.com,sahafi870@gmail.com,0505687523,صنع الخشب ومنتجات الخشب والفلين، باستثناء الاثاث؛ صنع اصناف من القش ومواد الضفر,Jeddah,
,,مصنع شركة المتحدون لتعبئة المواد الغذائيه فرع شركة المتحدون لتجارة البن,,mochachino.net,mem@mochachino.net,0505614919,صناعة المنتجات الغذائية,Jeddah,
,,مصنع شركة المتحدون لصناعة البن والهيل والشاي فرع شركة المتحدون لتجارة  البن,,yahoo.com,mem4567@yahoo.com,0505614919,صناعة المنتجات الغذائية,Jeddah,
,,مصنع شركة المرطبات العالمية,,gbc.sa,ali@gbc.sa,0504124919,صنع المشروبات,Jeddah,
,,مصنع شركة المطاعم الأهلية للصناعات الغذائية,,americana-food.com,mismaeil@americana-food.com,0597565522,صناعة المنتجات الغذائية,Jeddah,
,,Al-Moatamedon United Co. Factory for Plastic Products,,yahoo.com,rami_alamodi@yahoo.com,0555548221,صنع المواد الكيميائية والمنتجات الكيميائية,Jeddah,
,,Redan Kitchens & Restaurants Company,,raydan.com.sa,a.consulting@raydan.com.sa,0555603636,صناعة المنتجات الغذائية,Jeddah,
,,Taza Restaurants Company Factory for Food Products,,taza-food.com,hramanager@taza-food.com,0500691644,صناعة المنتجات الغذائية,Jeddah,
,,مصنع شهد الغذاء للصناعات الغذائية,,hotmail.com,shahd-sa@hotmail.com,0505706704,صناعة المنتجات الغذائية,Jeddah,
,,مصنع عادل احمد الشاعر للادوية,,gmail.com,spc.jed@gmail.com,0533569278,صنع المنتجات الصيدلانية,Jeddah,
,,مصنع علي عامر الحجي للمنتجات الطبية,,pp-medicl.com,ali@pp-medicl.com,0545967006,صنع المنتجات الصيدلانية,Jeddah,
,,مصنع غذاء المستقبل لصناعات الغذائية,,hotmail.com,asiadefence@hotmail.com,0546622660,صناعة المنتجات الغذائية,Jeddah,
,,مصنع غذاء الندى,,hotmail.com,almoteq@hotmail.com,0508447711,صناعة المنتجات الغذائية,Jeddah,
,,مصنع فخامة المنتجات للصناعات الغذائية,,grandeurfoods.com,m.alsharif@grandeurfoods.com,0563333589,صناعة المنتجات الغذائية,Jeddah,
,,مصنع فنون التعبئة للصناعة وتغليف المواد الغذائية,,gmail.com,almohdar.a@gmail.com,0504316587,صناعة المنتجات الغذائية,Jeddah,
,,مصنع كنز الأضواء للمنتجات  البلاستيكية,,hotmail.com,majed727@hotmail.com,0555625235,صنع منتجات المطاط والبلاستك,Jeddah,
,,Kenzi Al-Shamel for Rubber Products,,gmail.com,turkizz@gmail.com,0563688943,صنع المواد الكيميائية والمنتجات الكيميائية,Jeddah,
,,مصنع لانا الخليج  الاول للمستلزمات الطبية,,hotmail.com,sabr911@hotmail.com,0506600793,الصناعات التحويلية الأخرى,Jeddah,
,,مصنع ماجد مهل البقمي للبرادات والبيوت الجاهزة,,albaqmigroup.com,factories@albaqmigroup.com,0555656645,صنع الالات والمعدات غير المصنفة في موضع اخر,Jeddah,
,,Mohamed Abdullah Al-belemy Factory for the Production of Animal Salt Cubes,,gmail.com,alblimy.m@gmail.com,0545422500,صناعة المنتجات الغذائية,Jeddah,
,,مصنع مزيج العطور للعطورات,,gmail.com,eng.fahmi@gmail.com,0531111096,صنع المواد الكيميائية والمنتجات الكيميائية,Jeddah,
,,مصنع مؤسسة العيسائي للمرطبات,,alesayibeverage.com,management@alesayibeverage.com,0506663030,صنع المشروبات,Jeddah,
,,مصنع نسيج شجن للسجاد,,hotmail.com,alhdara-aletqan@hotmail.com,0553621868,صنع المنسوجات,Jeddah,
,,مؤسسة اسس الرعاية الطبية,,mail.com,basis-care@mail.com,0562227335,الصناعات التحويلية الأخرى,Jeddah,
,,مؤسسة قهوة بيشة التجارية,,yahoo.c,mragil2002@yahoo.c,0536000703,صناعة المنتجات الغذائية,Jeddah,
,,مؤسسة مملكة الكيف للتجارة فرع مؤسسة خالد ناصر منصر الوادعي,,hotmail.com,khalid.n.m@hotmail.com,0555705868,صناعة المنتجات الغذائية,Jeddah,
,,Saud Abdullah Al-Ghasab Factory for Wood Products,,yahoo.com,alghassabest@yahoo.com,0505157231,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Hail,
,,مصنع  لدنك العالمية,,gmail.com,abdoh.moon2015@gmail.com,0505159625,صنع منتجات المطاط والبلاستك,Hail,
,,مصنع ابراج دانات لمستلزمات الطباعة,,gmail.com,abrajdanat@gmail.com,0557722877,الطباعة,Hail,
,,مصنع اكترى لأفلام السلوفان,,ektra.com.sa,munif@ektra.com.sa,0561165656,صنع منتجات المطاط والبلاستك,Hail,
,,Al-Shoaa Al-Wahed factory for tents,,hotmail.com,al-shoaaa@hotmail.com,0506174575,صنع منتجات المطاط والبلاستك,Hail,
,,مصنع الشمال للاحذية,,gmail.com,shamal9102@gmail.com,0504879102,الصناعات التحويلية الأخرى,Hail,
,,Al-Falah Cork Factory,,gmail.com,ksa31ksa1@gmail.com,0555156473,صنع الخشب ومنتجات الخشب والفلين، باستثناء الاثاث؛ صنع اصناف من القش ومواد الضفر,Hail,
,,مصنع بوابة اجا للملابس الجاهزة,,gmail.com,34ajac@gmail.com,0555158935,صنع الملبوسات,Hail,
,,Telal Aja Factory for Furniture and Kitchens,,msn.com,abd_676@msn.com,0503387213,صنع الخشب ومنتجات الخشب والفلين، باستثناء الاثاث؛ صنع اصناف من القش ومواد الضفر,Hail,
,,مصنع جوهرة العملاق للكيماويات,,yahoo.com,a.olayt@yahoo.com,0505163144,صنع المواد الكيميائية والمنتجات الكيميائية,Hail,
,,Hammad Methqal Al-Anzi Gases Factory,,madagases.com,hammad@madagases.com,0555168286,صنع المواد الكيميائية والمنتجات الكيميائية,Hail,
,,مصنع شركة الشمال الشامل للصناعة,,gmail.com,drmdsaid@gmail.com,0556886065,صناعة المنتجات الغذائية,Hail,
,,Noor El-Ekhtyar Company Factory for Polyethylene Products,,yahoo.com,alikhtiar@yahoo.com,0555163354,صنع المواد الكيميائية والمنتجات الكيميائية,Hail,
,,Shokr Karim Al-Shemari Factory for Metal and Wood Products,,hotmail.com,sh00kr@hotmail.com,0548862311,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Hail,
,,مصنع عبدالعزيز عبدالله الشومر للاثاث,,hotmail.com,aalshomer@hotmail.com,0505160838,الصناعات التحويلية الأخرى,Hail,
,,مصنع عبدالله محمد القحطاني للمياه الصحية,,outlook.sa,alghtanyfactory2016@outlook.sa,0530000117,صناعة المنتجات الغذائية,Hail,
,,مصنع فيصل مهدي التبيناوي للزجاج,,hotmail.com,fiasal11@hotmail.com,0506511515,الصناعات التحويلية الأخرى,Hail,
,,مصنع محمد هزاع الشمري للأنابيب والرولات البلاستيكية,,outlook.sa,alshemaryfactory2017@outlook.sa,0503933399,صنع المواد الكيميائية والمنتجات الكيميائية,Hail,
,,مصنع نقاء حائل لتعبئة المياه والثلج,,hotmail.com,fiasal11@hotmail.com,0506511515,صناعة المنتجات الغذائية,Hail,
,,مصنع وصائف الجنوب للحديد,,gmail.com,wasaef.aljanoob@gmail.com,0595690554,صنع الفلزات القاعدية,Hail,
,,Yasser Hamad Al-Sudairy Factory for manufacturing & Forming Metals,,hotmail.com,yasser_hamad@hotmail.com,0555163354,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Hail,
,,مصنع الاتقان للخشب البلاستيكي,,gmail.com,alkheliwi3@gmail.com,0555858577,صنع منتجات المطاط والبلاستك,حفر الباطن,
,,مصنع الماس لتعبئة المياه,,yahoo.com,nsn1406@yahoo.com,0555955645,صنع المشروبات,حفر الباطن,
,,مصنع المقاصد الشرقية للمواد الدوائية,,yahoo.com,nofa33@yahoo.com,0505955936,صنع المنتجات الصيدلانية,حفر الباطن,
,,Motlak Elshabaan Factory for Oils & Lubricants,,hotmail.com,mutlaq2011@hotmail.com,0550000523,صنع فحم الكوك والمنتجات النفطية المكررة,حفر الباطن,
,,مصنع شركة سحرالريف للادوية ومستحضرات التجميل,,sehralreef.com,eid@sehralreef.com,0555466373,صنع المنتجات الصيدلانية,حفر الباطن,
,,مصنع مياه الباطن لتعبئة المياة,,hotmail.com,saedalmuhanna@hotmail.com,0505900626,صنع المشروبات,حفر الباطن,
,,الأرض النقية للخدمات البيئية,,oms.com.sa,majed@oms.com.sa,0541111978,,سدير,
,,الشركة السعودية لأعمال البيئة المحدودة,,sewltd.com.sa,hr.naif@sewltd.com.sa,00966505299363,,سدير,
,,شركة افلاك للصناعات الالكترونية,,aflak.com.sa,haitham@aflak.com.sa,0500601673,صنع المعدات الكهربائية,سدير,
,,شركة توريدات المطورة المحدودة,,flowpl.com,saud.alsulaiman@flowpl.com,0505525628,,سدير,
,,شركة كوكا كولا السعودية لتعبئة المرطبات,,coca-cola.com.sa,ccbcsa@coca-cola.com.sa,0504480448,صناعة المنتجات الغذائية,سدير,
,,شركة مبتكري حلول النفايات الحيوية,,biosimena.com,alhassan.alzahrani@biosimena.com,0568602286,,سدير,
,,شركة مصنع أمواج الاتصالات للدوائر الالكترونية,,amwajfactory.com,hr@amwajfactory.com,0555074781,صنع الحواسيب والمنتجات الإلكترونية والبصرية,سدير,
,,Seada Mamdouh Al-Shemari  Factory for Plastics,,trfehksa.com,info@trfehksa.com,0555000356,صنع منتجات المطاط والبلاستك,سدير,
